604.0000	0.0756
605.0000	0.0753
606.0000	0.0750
607.0000	0.0750
608.0000	0.0749
609.0000	0.0745
610.0000	0.0743
611.0000	0.0742
612.0000	0.0744
613.0000	0.0743
614.0000	0.0742
615.0000	0.0740
616.0000	0.0740
617.0000	0.0738
618.0000	0.0737
619.0000	0.0736
620.0000	0.0734
621.0000	0.0733
622.0000	0.0729
623.0000	0.0727
624.0000	0.0726
625.0000	0.0725
626.0000	0.0722
627.0000	0.0720
628.0000	0.0717
629.0000	0.0715
630.0000	0.0714
631.0000	0.0713
632.0000	0.0713
633.0000	0.0712
634.0000	0.0710
635.0000	0.0709
636.0000	0.0708
637.0000	0.0708
638.0000	0.0707
639.0000	0.0707
640.0000	0.0705
641.0000	0.0705
642.0000	0.0703
643.0000	0.0702
644.0000	0.0701
645.0000	0.0700
646.0000	0.0697
647.0000	0.0694
648.0000	0.0692
649.0000	0.0690
650.0000	0.0689
651.0000	0.0688
652.0000	0.0685
653.0000	0.0683
654.0000	0.0680
655.0000	0.0679
656.0000	0.0678
657.0000	0.0678
658.0000	0.0677
659.0000	0.0673
660.0000	0.0674
661.0000	0.0674
662.0000	0.0674
663.0000	0.0672
664.0000	0.0672
665.0000	0.0672
666.0000	0.0671
667.0000	0.0669
668.0000	0.0668
669.0000	0.0666
670.0000	0.0664
671.0000	0.0663
672.0000	0.0660
673.0000	0.0657
674.0000	0.0655
675.0000	0.0653
676.0000	0.0651
677.0000	0.0650
678.0000	0.0648
679.0000	0.0647
680.0000	0.0647
681.0000	0.0647
682.0000	0.0646
683.0000	0.0645
684.0000	0.0642
685.0000	0.0643
686.0000	0.0643
687.0000	0.0643
688.0000	0.0642
689.0000	0.0640
690.0000	0.0639
691.0000	0.0639
692.0000	0.0638
693.0000	0.0637
694.0000	0.0635
695.0000	0.0633
696.0000	0.0633
697.0000	0.0629
698.0000	0.0626
699.0000	0.0625
700.0000	0.0625
701.0000	0.0622
702.0000	0.0621
703.0000	0.0619
704.0000	0.0618
705.0000	0.0618
706.0000	0.0617
707.0000	0.0616
708.0000	0.0614
709.0000	0.0613
710.0000	0.0613
711.0000	0.0612
712.0000	0.0612
713.0000	0.0611
714.0000	0.0610
715.0000	0.0608
716.0000	0.0607
717.0000	0.0607
718.0000	0.0606
719.0000	0.0606
720.0000	0.0604
721.0000	0.0604
722.0000	0.0601
723.0000	0.0600
724.0000	0.0598
725.0000	0.0598
726.0000	0.0596
727.0000	0.0595
728.0000	0.0592
729.0000	0.0591
730.0000	0.0591
731.0000	0.0591
732.0000	0.0591
733.0000	0.0590
734.0000	0.0589
735.0000	0.0589
736.0000	0.0588
737.0000	0.0588
738.0000	0.0589
739.0000	0.0588
740.0000	0.0588
741.0000	0.0587
742.0000	0.0587
743.0000	0.0586
744.0000	0.0586
745.0000	0.0584
746.0000	0.0582
747.0000	0.0577
748.0000	0.0577
749.0000	0.0575
750.0000	0.0574
751.0000	0.0572
752.0000	0.0572
753.0000	0.0570
754.0000	0.0568
755.0000	0.0567
756.0000	0.0566
757.0000	0.0564
758.0000	0.0564
759.0000	0.0563
760.0000	0.0563
761.0000	0.0563
762.0000	0.0562
763.0000	0.0562
764.0000	0.0561
765.0000	0.0560
766.0000	0.0559
767.0000	0.0559
768.0000	0.0559
769.0000	0.0558
770.0000	0.0556
771.0000	0.0554
772.0000	0.0553
773.0000	0.0552
774.0000	0.0552
775.0000	0.0552
776.0000	0.0550
777.0000	0.0550
778.0000	0.0548
779.0000	0.0547
780.0000	0.0546
781.0000	0.0545
782.0000	0.0544
783.0000	0.0544
784.0000	0.0545
785.0000	0.0546
786.0000	0.0546
787.0000	0.0546
788.0000	0.0546
789.0000	0.0545
790.0000	0.0544
791.0000	0.0543
792.0000	0.0542
793.0000	0.0542
794.0000	0.0540
795.0000	0.0537
796.0000	0.0538
797.0000	0.0538
798.0000	0.0538
799.0000	0.0538
800.0000	0.0536
801.0000	0.0535
802.0000	0.0534
803.0000	0.0534
804.0000	0.0532
805.0000	0.0532
806.0000	0.0531
807.0000	0.0531
808.0000	0.0531
809.0000	0.0531
810.0000	0.0530
811.0000	0.0530
812.0000	0.0530
813.0000	0.0530
814.0000	0.0529
815.0000	0.0528
816.0000	0.0527
817.0000	0.0526
818.0000	0.0526
819.0000	0.0525
820.0000	0.0523
821.0000	0.0523
822.0000	0.0523
823.0000	0.0521
824.0000	0.0521
825.0000	0.0520
826.0000	0.0519
827.0000	0.0520
828.0000	0.0519
829.0000	0.0518
830.0000	0.0517
831.0000	0.0518
832.0000	0.0517
833.0000	0.0516
834.0000	0.0514
835.0000	0.0512
836.0000	0.0512
837.0000	0.0511
838.0000	0.0511
839.0000	0.0508
840.0000	0.0507
841.0000	0.0507
842.0000	0.0506
843.0000	0.0506
844.0000	0.0506
845.0000	0.0503
846.0000	0.0502
847.0000	0.0501
848.0000	0.0500
849.0000	0.0499
850.0000	0.0499
851.0000	0.0498
852.0000	0.0498
853.0000	0.0497
854.0000	0.0496
855.0000	0.0497
856.0000	0.0496
857.0000	0.0495
858.0000	0.0494
859.0000	0.0494
860.0000	0.0493
861.0000	0.0493
862.0000	0.0492
863.0000	0.0492
864.0000	0.0491
865.0000	0.0491
866.0000	0.0491
867.0000	0.0490
868.0000	0.0489
869.0000	0.0488
870.0000	0.0485
871.0000	0.0485
872.0000	0.0485
873.0000	0.0484
874.0000	0.0484
875.0000	0.0483
876.0000	0.0483
877.0000	0.0483
878.0000	0.0482
879.0000	0.0482
880.0000	0.0481
881.0000	0.0480
882.0000	0.0480
883.0000	0.0480
884.0000	0.0479
885.0000	0.0477
886.0000	0.0477
887.0000	0.0480
888.0000	0.0480
889.0000	0.0480
890.0000	0.0480
891.0000	0.0480
892.0000	0.0480
893.0000	0.0479
894.0000	0.0478
895.0000	0.0477
896.0000	0.0476
897.0000	0.0476
898.0000	0.0475
899.0000	0.0474
900.0000	0.0474
901.0000	0.0474
902.0000	0.0474
903.0000	0.0473
904.0000	0.0473
905.0000	0.0471
906.0000	0.0471
907.0000	0.0471
908.0000	0.0470
909.0000	0.0468
910.0000	0.0467
911.0000	0.0466
912.0000	0.0468
913.0000	0.0468
914.0000	0.0468
915.0000	0.0466
916.0000	0.0467
917.0000	0.0466
918.0000	0.0466
919.0000	0.0465
920.0000	0.0464
921.0000	0.0463
922.0000	0.0463
923.0000	0.0462
924.0000	0.0461
925.0000	0.0461
926.0000	0.0462
927.0000	0.0462
928.0000	0.0461
929.0000	0.0460
930.0000	0.0460
931.0000	0.0460
932.0000	0.0460
933.0000	0.0461
934.0000	0.0460
935.0000	0.0459
936.0000	0.0459
937.0000	0.0459
938.0000	0.0458
939.0000	0.0457
940.0000	0.0458
941.0000	0.0457
942.0000	0.0457
943.0000	0.0456
944.0000	0.0456
945.0000	0.0453
946.0000	0.0453
947.0000	0.0453
948.0000	0.0453
949.0000	0.0451
950.0000	0.0451
951.0000	0.0450
952.0000	0.0449
953.0000	0.0447
954.0000	0.0446
955.0000	0.0445
956.0000	0.0444
957.0000	0.0444
958.0000	0.0443
959.0000	0.0441
960.0000	0.0442
961.0000	0.0442
962.0000	0.0442
963.0000	0.0441
964.0000	0.0441
965.0000	0.0441
966.0000	0.0442
967.0000	0.0442
968.0000	0.0441
969.0000	0.0441
970.0000	0.0439
971.0000	0.0437
972.0000	0.0437
973.0000	0.0437
974.0000	0.0438
975.0000	0.0438
976.0000	0.0436
977.0000	0.0436
978.0000	0.0436
979.0000	0.0435
980.0000	0.0434
981.0000	0.0433
982.0000	0.0433
983.0000	0.0432
984.0000	0.0431
985.0000	0.0430
986.0000	0.0430
987.0000	0.0428
988.0000	0.0428
989.0000	0.0428
990.0000	0.0427
991.0000	0.0427
992.0000	0.0427
993.0000	0.0427
994.0000	0.0427
995.0000	0.0426
996.0000	0.0426
997.0000	0.0425
998.0000	0.0424
999.0000	0.0424
1000.0000	0.0424
