os-c3-na-c2   1    0.00          0.0      
os-c3-na-c2   1    2.50          0.0      
os-c3-c3-os   1    0.144         0.0      
os-c3-c3-os   1    1.175         0.0      
os-c3-c3-oh   1    0.144         0.0      
os-c3-c3-oh   1    1.175         0.0      
oh-c3-c3-oh   1    0.144         0.0      
oh-c3-c3-oh   1    1.175         0.0      
f -c3-c3-f    1    1.20        180.0      
cl-c3-c3-cl   1    0.45        180.0      
br-c3-c3-br   1    0.00        180.0      
h1-c3-c3-os   1    0.25          0.0      
h1-c3-c3-oh   1    0.25          0.0      
h1-c3-c3-f    1    0.19          0.0      
h1-c3-c3-cl   1    0.25          0.0      
h1-c3-c3-br   1    0.55          0.0      
hc-c3-c3-os   1    0.25          0.0      
hc-c3-c3-oh   1    0.25          0.0      
hc-c3-c3-f    1    0.19          0.0      
hc-c3-c3-cl   1    0.25          0.0      
hc-c3-c3-br   1    0.55          0.0      
                                          
X -o -c -o          1.1          180.0
X -X -c -o          10.5         180.0     
X -X -ca-ha         1.1          180.0     
X -X -n -hn         1.1          180.0     
X -X -n2-hn         1.1          180.0     
X -X -na-hn         1.1          180.0     
X -c3-n -c3         1.1          180.0     
X -n2-ca-n2         10.5         180.0     
c -c2-c2-c3         1.1          180.0     
c -ca-ca-c3         1.1          180.0     
c -c3-n -hn         1.1          180.0     
c -c3-n -o          1.1          180.0     
c2-c2-na-c3         1.1          180.0     
c2-c -c2-c3         1.1          180.0     
c3-o -c -oh         1.1          180.0     
c2-c3-c2-hc         1.1          180.0     
c2-c3-ca-hc         1.1          180.0     
c2-hc-c -o          1.1          180.0     
c3-o -c -oh         1.1          180.0     
c3-c2-c2-n2         1.1          180.0     
c3-c2-c2-na         1.1          180.0     
c3-ca-ca-n2         1.1          180.0     
c3-ca-ca-na         1.1          180.0     
ca-ca-ca-c2         1.1          180.0     
ca-ca-ca-c3         1.1          180.0     
ca-ca-ca-f          1.1          180.0     
ca-ca-ca-cl         1.1          180.0     
ca-ca-ca-br         1.1          180.0     
ca-ca-ca-i          1.1          180.0     
ca-ca-c -oh         1.1          180.0     
ca-ca-na-c3         1.1          180.0     
ca-c -ca-c3         1.1          180.0     
ca-hc-c -o          1.1          180.0     
ca-n2-ca-n2         1.1          180.0     
hc-o -c -oh         1.1          180.0     
hc-o -c -os         1.1          180.0     
n2-c2-ca-n2         1.1          180.0     
n2-ca-ca-c3         1.1          180.0     
n2-ca-ca-n2         1.1          180.0     
na-ca-ca-c3         1.1          180.0     
na-n2-ca-n2         1.1          180.0     
